analysis_type,analysis_label,direction,pathway_library,pathway,enrichment_p_value,enrichment_adjusted_p_value,overlap_count,overlap_size,overlap,input_candidate_count,gene_ratio,candidate_genes,Level1_count,Level2_count,Level3_count,Level4_count,Level5_count,strongest_candidate_origin,pathway_priority
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.0068565663979071,0.0991263599240295,4,108,4/108,139,0.02877697841726619,EIF3I;EIF3E;RPS2;EIF3D,0,0,0,4,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Formation Of Incision Complex In GG-NER R-HSA-5696395,0.0173306971443836,0.0993182259428137,2,42,2/42,96,0.020833333333333332,DDB1;RBX1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Selenoamino Acid Metabolism R-HSA-2408522,0.0175620298876538,0.0993699665795095,3,114,3/114,96,0.03125,RPS29;RPL12;RPL27,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.0070801299271282,0.0995151595313021,4,109,4/109,139,0.02877697841726619,EIF3I;EIF3E;RPS2;EIF3D,0,0,0,4,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Programmed Cell Death R-HSA-5357801,0.0179653238673665,0.1003812471089108,4,208,4/208,96,0.041666666666666664,PSMC6;ROCK1;CHMP4B;APPL1,0,0,0,2,2,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Cap-dependent Translation Initiation R-HSA-72737,0.0183852271837277,0.1014592166805718,3,116,3/116,96,0.03125,RPS29;RPL12;RPL27,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),0.0010084228934285,0.1017248052678471,4,92,4/92,96,0.041666666666666664,DDB1;PSMC6;MSN;RBX1,0,0,0,2,2,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991),0.0012191569333951,0.1017248052678471,2,11,2/11,96,0.020833333333333332,TMED10;ROCK1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Fibrinolysis (GO:0042730),0.0014584201472092,0.1017248052678471,2,12,2/12,96,0.020833333333333332,KRT1;PLG,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Protein Heterotetramerization (GO:0051290),0.0014584201472092,0.1017248052678471,2,12,2/12,96,0.020833333333333332,CPSF6;KRT1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",0.0015850525143587,0.1020529965014065,3,48,3/48,96,0.03125,COPB2;TMED10;COPZ1,0,0,0,3,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of Leukocyte Migration (GO:0002685),0.0017182072819512,0.102724249642369,2,13,2/13,96,0.020833333333333332,BST1;HMOX1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278),0.0041314731025434,0.1189621225702938,2,14,2/14,139,0.014388489208633094,EIF6;EIF4E2,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Cap-dependent Translation Initiation R-HSA-72737,0.0087808442160602,0.1198304792922268,4,116,4/116,139,0.02877697841726619,EIF3I;EIF3E;RPS2;EIF3D,0,0,0,4,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Branched-chain Amino Acid Catabolism R-HSA-70895,0.0092359460324048,0.1198304792922268,2,21,2/21,139,0.014388489208633094,ECHS1;HIBADH,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,DNA Damage Bypass R-HSA-73893,0.0222879431398908,0.1200326576329059,2,48,2/48,96,0.020833333333333332,DDB1;RBX1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Necroptosis,0.0250679234133145,0.1214227540332422,4,159,4/159,139,0.02877697841726619,FTH1;CAPN1;SLC25A4;CHMP5,0,0,0,3,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Regulation Of HMOX1 Expression And Activity R-HSA-9707587,0.0237728924186838,0.1235637547808336,1,5,1/5,96,0.010416666666666666,HMOX1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,FBXW7 Mutants And NOTCH1 In Cancer R-HSA-2644605,0.0237728924186838,0.1235637547808336,1,5,1/5,96,0.010416666666666666,RBX1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,HDL Clearance R-HSA-8964011,0.0237728924186838,0.1235637547808336,1,5,1/5,96,0.010416666666666666,HDLBP,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prion disease,0.0101929622164911,0.1268471132355925,5,273,5/273,96,0.052083333333333336,C5;C6;PSMC6;C9;C8A,0,0,0,4,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,TGF-beta signaling pathway,0.0104832324988093,0.1268471132355925,3,94,3/94,96,0.03125,ROCK1;THBS1;RBX1,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Mitochondrial Calcium Ion Transport R-HSA-8949215,0.010113622118177,0.1279373197949393,2,22,2/22,139,0.014388489208633094,LETM1;PHB2,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",0.0272514425807552,0.1279992000005171,2,37,2/37,139,0.014388489208633094,ALDH5A1;GPT,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,0.0249604180826957,0.1282449067007473,2,51,2/51,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,0.0258789386772381,0.1314532453264257,2,52,2/52,96,0.020833333333333332,DDB1;RBX1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Amoebiasis,0.0130651118387525,0.1317398777074216,3,102,3/102,96,0.03125,C9;PRDX1;C8A,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Starch and sucrose metabolism,0.0129188360685873,0.1317398777074216,2,36,2/36,96,0.020833333333333332,GYS1;HK1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Influenza Viral RNA Transcription And Replication R-HSA-168273,0.0283105994909662,0.1323280789671164,3,137,3/137,96,0.03125,RPS29;RPL12;RPL27,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,0.0268110563829108,0.1323280789671164,2,53,2/53,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,0.0268110563829108,0.1323280789671164,2,53,2/53,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050,0.0277566224412222,0.1323280789671164,2,54,2/54,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Degradation Of DVL R-HSA-4641258,0.0287154891718351,0.1323280789671164,2,55,2/55,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,0.0287154891718351,0.1323280789671164,2,55,2/55,96,0.020833333333333332,MSN;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,LDL Remodeling R-HSA-8964041,0.0284599375217657,0.1323280789671164,1,6,1/6,96,0.010416666666666666,APOF,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Metal Sequestration By Antimicrobial Proteins R-HSA-6799990,0.0284599375217657,0.1323280789671164,1,6,1/6,96,0.010416666666666666,LCN2,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Branched-Chain Amino Acid Metabolic Process (GO:0009081),0.0047454566771111,0.132737202482622,2,15,2/15,139,0.014388489208633094,ECHS1;DLD,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,0.0292639675721761,0.1334795255588035,4,242,4/242,96,0.041666666666666664,SRRM2;CPSF6;U2AF2;DNAJC8,0,0,0,4,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),0.0050722381718543,0.1342086802769032,3,50,3/50,139,0.02158273381294964,FTH1;CYBRD1;SOD1,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),0.0050722381718543,0.1342086802769032,3,50,3/50,139,0.02158273381294964,LDHB;DLAT;DLD,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",0.0053987869781045,0.1355233961939583,2,16,2/16,139,0.014388489208633094,COX7A2;COX6B1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),0.0053987869781045,0.1355233961939583,2,16,2/16,139,0.014388489208633094,RTN1;PIN1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Endocytosis,0.0315043506994685,0.135969545048686,5,252,5/252,139,0.03597122302158273,EHD2;HLA-A;VPS25;CHMP5;RAB7A,0,0,0,3,2,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Protein processing in endoplasmic reticulum,0.0315800233661464,0.135969545048686,4,171,4/171,139,0.02877697841726619,BCAP31;SEC13;SAR1A;CAPN1,0,0,0,1,3,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,"Glycine, serine and threonine metabolism",0.0314893490172301,0.135969545048686,2,40,2/40,139,0.014388489208633094,GRHPR;DLD,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),0.0025539185673485,0.1369925904393217,5,196,5/196,96,0.052083333333333336,DDB1;SSB;MSN;THBS1;RBX1,0,0,0,3,2,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587),0.00261873530111,0.1369925904393217,2,16,2/16,96,0.020833333333333332,HMOX1;THBS1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,0.0309585960744072,0.1397827519723235,5,364,5/364,96,0.052083333333333336,PSMC6;PSAT1;RPS29;RPL12;RPL27,0,0,0,3,2,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,mRNA 3-End Processing R-HSA-72187,0.0316704328005645,0.1410166401312149,2,58,2/58,96,0.020833333333333332,CPSF6;U2AF2,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Degradation Of GLI1 By Proteasome R-HSA-5610780,0.032681046976022,0.1410166401312149,2,59,2/59,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Degradation Of GLI2 By Proteasome R-HSA-5610783,0.032681046976022,0.1410166401312149,2,59,2/59,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,0.032681046976022,0.1410166401312149,2,59,2/59,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,RHO GTPase Cycle R-HSA-9012999,0.0120527199563008,0.1418296813462374,8,441,8/441,139,0.05755395683453238,ITGB1;BCAP31;LETM1;STK10;HINT2;STBD1;HSPE1;RAB7A,0,0,0,7,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876,0.0119749131057109,0.1418296813462374,2,24,2/24,139,0.014388489208633094,ACSL1;ACSL3,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),0.0060908954684707,0.1419758729436405,2,17,2/17,139,0.014388489208633094,ACSL1;ACSL3,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Purine-Containing Compound Biosynthetic Process (GO:0072522),0.0060908954684707,0.1419758729436405,2,17,2/17,139,0.014388489208633094,GMPS;PAICS,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,0.0337042395194036,0.1421301421242777,2,60,2/60,96,0.020833333333333332,PSMC6;ERLIN1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Membrane Organization (GO:0061024),0.0062633431665196,0.1426003013958771,5,167,5/167,139,0.03597122302158273,DPP4;SAR1A;VPS25;VTI1B;CHMP5,0,0,0,3,2,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Host Interactions Of HIV Factors R-HSA-162909,0.0129363604651622,0.1487681453493664,4,130,4/130,139,0.02877697841726619,SEC13;HLA-A;RANGAP1;SLC25A4,0,0,0,3,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,M Phase R-HSA-68886,0.0362357596395876,0.1499757829527378,5,380,5/380,96,0.052083333333333336,CENPE;PSMC6;GORASP2;DCTN3;CHMP4B,0,0,0,4,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Cell Cycle R-HSA-1640170,0.0379197938033387,0.1500020575667915,7,654,7/654,96,0.07291666666666667,CENPE;PSMC6;GORASP2;DCTN3;CHMP4B;SYNE2;RBX1,0,0,0,6,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Cellular Response To Starvation R-HSA-9711097,0.037437698336476,0.1500020575667915,3,153,3/153,96,0.03125,RPS29;RPL12;RPL27,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,0.0379199832327683,0.1500020575667915,2,64,2/64,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,0.0379199832327683,0.1500020575667915,2,64,2/64,96,0.020833333333333332,DDB1;RBX1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,post-Golgi Vesicle-Mediated Transport (GO:0006892),0.0069601555652256,0.1506836347534461,3,56,3/56,139,0.02158273381294964,VPS13C;ARL3;VTI1B,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),0.0068212195134933,0.1506836347534461,2,18,2/18,139,0.014388489208633094,RTN1;PIN1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Regulation Of RAS By GAPs R-HSA-5658442,0.0390039690340505,0.1516067318106138,2,65,2/65,96,0.020833333333333332,PSMC6;RBX1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Dual Incision In TC-NER R-HSA-6782135,0.0390039690340505,0.1516067318106138,2,65,2/65,96,0.020833333333333332,DDB1;RBX1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",0.040107501802464,0.1519326551330631,6,523,6/523,96,0.0625,CENPE;PSMC6;GORASP2;DCTN3;CHMP4B;RBX1,0,0,0,5,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Influenza Infection R-HSA-168255,0.0399279694288068,0.1519326551330631,3,157,3/157,96,0.03125,RPS29;RPL12;RPL27,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Sulfur Amino Acid Metabolism R-HSA-1614635,0.013973961266051,0.1537135739265619,2,26,2/26,139,0.014388489208633094,ETHE1;ENOPH1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,RNA Polymerase II Transcription Termination R-HSA-73856,0.0412070438835408,0.1547861228230482,2,67,2/67,96,0.020833333333333332,CPSF6;U2AF2,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Selective Autophagy (GO:0061912),0.0076700552974795,0.1564371695048443,3,58,3/58,139,0.02158273381294964,STBD1;PHB2;RAB7A,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Glycogen Metabolic Process (GO:0005977),0.0075892023259992,0.1564371695048443,2,19,2/19,139,0.014388489208633094,STBD1;GYG2,0,0,0,2,0,Level 4,Priority 4 — Exploratory
